Smiles,MW,logP,H-bond donor,H-bond acceptor,Rotatable bonds,TPSA,Ring counts,Heavy atoms counts,Fraction CSP3,Balaban J Index,pchembl_value
CC(C)(C)OC(=O)N[C@@H](CC1CCCCC1)C(=O)NCC#N,337.3790000000001,2.16388,2.0,4.0,7.0,91.22000000000001,2.0,25.0,0.21052631578947367,1.9507505478577485,5.28
CSCC[C@H](NC(=O)OC(C)(C)C)C(=O)NCC#N,337.3790000000001,2.16388,2.0,4.0,7.0,91.22000000000001,2.0,25.0,0.21052631578947367,1.9507505478577485,6.19
CSCC[C@H](NC(=O)OC(C)(C)C)C(=O)NCC#N,293.32300000000004,1.35518,2.0,5.0,5.0,104.35999999999999,1.0,21.0,0.5,2.694170564438549,6.18
CSCC[C@H](NC(=O)OC(C)(C)C)C(=O)NCC#N,293.32300000000004,1.35518,2.0,5.0,5.0,104.35999999999999,1.0,21.0,0.5,2.694170564438549,6.14
CCCC[C@H](NC(=O)OC(C)(C)C)C(=O)NCC#N,293.32300000000004,1.35518,2.0,5.0,5.0,104.35999999999999,1.0,21.0,0.5,2.694170564438549,5.8
CCCC[C@H](NC(=O)OC(C)(C)C)C(=O)NCC#N,309.391,1.82368,2.0,5.0,5.0,91.22,1.0,21.0,0.5,2.694170564438549,6.26
CCCC[C@H](NC(=O)OC(C)(C)C)C(=O)NCC#N,309.391,1.82368,2.0,5.0,5.0,91.22,1.0,21.0,0.5,2.694170564438549,5.9
CC(C)(C)OC(=O)N[C@H](C(=O)NCC#N)c1ccccc1,309.391,1.82368,2.0,5.0,5.0,91.22,1.0,21.0,0.5,2.694170564438549,5.77
CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)C(=O)NCC#N,309.391,1.82368,2.0,5.0,5.0,91.22,1.0,21.0,0.5,2.694170564438549,6.58
CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)C(=O)NCC#N,309.391,1.82368,2.0,5.0,5.0,91.22,1.0,21.0,0.5,2.694170564438549,6.28
CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)C(=O)NCC#N,309.391,1.82368,2.0,5.0,5.0,91.22,1.0,21.0,0.5,2.694170564438549,6.21
CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)C(=O)NCC#N,309.391,1.82368,2.0,5.0,5.0,91.22,1.0,21.0,0.5,2.694170564438549,5.39
CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)C(=O)NCC#N,309.391,1.82368,2.0,5.0,5.0,91.22,1.0,21.0,0.5,2.694170564438549,6.16
N#CCNC(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1,317.38900000000007,2.15228,2.0,4.0,6.0,91.22,1.0,23.0,0.47058823529411764,2.6659722730917554,6.44
N#CCNC(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1,317.38900000000007,2.15228,2.0,4.0,6.0,91.22,1.0,23.0,0.47058823529411764,2.6659722730917554,6.75
N#CCNC(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1,317.38900000000007,2.15228,2.0,4.0,6.0,91.22,1.0,23.0,0.47058823529411764,2.6659722730917554,6.29
N#CCNC(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1,333.3880000000001,1.7362799999999998,2.0,5.0,7.0,100.44999999999999,1.0,24.0,0.47058823529411764,2.58347295724196,6.58
N#CCNC(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1,319.36100000000005,1.4677799999999999,3.0,5.0,5.0,111.44999999999999,1.0,23.0,0.4375,2.798645212561484,6.64
CC(C)(C)OC(=O)N[C@@H](Cc1ccco1)C(=O)NCC#N,319.36100000000005,1.4677799999999999,3.0,5.0,5.0,111.44999999999999,1.0,23.0,0.4375,2.798645212561484,5.92
CC(C)(C)OC(=O)N[C@@H](Cc1ccco1)C(=O)NCC#N,319.36100000000005,1.4677799999999999,3.0,5.0,5.0,111.44999999999999,1.0,23.0,0.4375,2.798645212561484,5.55
CC(C)(C)OC(=O)N[C@@H](Cc1ccco1)C(=O)NCC#N,321.35200000000003,1.90128,2.0,4.0,5.0,91.22,1.0,23.0,0.4375,2.798645212561484,5.39
CC(C)(C)OC(=O)N[C@@H](Cc1cccs1)C(=O)NCC#N,321.35200000000003,1.90128,2.0,4.0,5.0,91.22,1.0,23.0,0.4375,2.798645212561484,6.72
CC(C)(C)OC(=O)N[C@@H](Cc1cccs1)C(=O)NCC#N,321.35200000000003,1.90128,2.0,4.0,5.0,91.22,1.0,23.0,0.4375,2.798645212561484,5.8
CC(C)(C)OC(=O)N[C@@H](Cc1cccs1)C(=O)NCC#N,321.35200000000003,1.9012799999999999,2.0,4.0,5.0,91.22,1.0,23.0,0.4375,2.8231743782393153,6.57
CC(C)(C)OC(=O)N[C@@H](Cc1cccs1)C(=O)NCC#N,321.35200000000003,1.9012799999999999,2.0,4.0,5.0,91.22,1.0,23.0,0.4375,2.8231743782393153,5.92
CC(C)(C)OC(=O)N[C@@H](Cc1ccsc1)C(=O)NCC#N,321.35200000000003,1.9012799999999999,2.0,4.0,5.0,91.22,1.0,23.0,0.4375,2.8231743782393153,6.24
CC(C)(C)OC(=O)N[C@@H](Cc1ccsc1)C(=O)NCC#N,321.35200000000003,1.9012799999999999,2.0,4.0,5.0,91.22,1.0,23.0,0.4375,2.8231743782393153,5.35
CC(C)(C)OC(=O)N[C@@H](Cc1ccsc1)C(=O)NCC#N,321.35200000000003,1.9012799999999999,2.0,4.0,5.0,91.22,1.0,23.0,0.4375,2.8501683286057626,6.12
CC(C)(C)OC(=O)N[C@@H](Cc1ccsc1)C(=O)NCC#N,321.35200000000003,1.9012799999999999,2.0,4.0,5.0,91.22,1.0,23.0,0.4375,2.8501683286057626,5.68
CC(C)(C)OC(=O)N[C@@H](CCc1ccccc1)C(=O)NCC#N,321.35200000000003,1.9012799999999999,2.0,4.0,5.0,91.22,1.0,23.0,0.4375,2.8501683286057626,5.03
CC(C)(C)OC(=O)N[C@@H](CCc1ccccc1)C(=O)NCC#N,321.35200000000003,1.9012799999999999,2.0,4.0,5.0,91.22,1.0,23.0,0.4375,2.8501683286057626,5.72
CC(C)(C)OC(=O)N[C@@H](CCc1ccccc1)C(=O)NCC#N,393.31200000000007,2.45768,2.0,4.0,5.0,91.22,1.0,27.0,0.4375,3.2036934520933333,5.07
CC(C)(C)OC(=O)N[C@@H](COCc1ccccc1)C(=O)NCC#N,382.2580000000001,2.52468,2.0,4.0,5.0,91.22,1.0,23.0,0.4375,2.798645212561484,5.66
CC(C)(C)OC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)NCC#N,382.2580000000001,2.52468,2.0,4.0,5.0,91.22,1.0,23.0,0.4375,2.798645212561484,6.72
CC(C)(C)OC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)NCC#N,382.2580000000001,2.52468,2.0,4.0,5.0,91.22,1.0,23.0,0.4375,2.798645212561484,6.4
CC(C)(C)OC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)NCC#N,382.2580000000001,2.52468,2.0,4.0,5.0,91.22,1.0,23.0,0.4375,2.8231743782393153,6.01
CC(C)(C)OC(=O)N[C@@H](Cc1ccc(F)cc1)C(=O)NCC#N,382.2580000000001,2.52468,2.0,4.0,5.0,91.22,1.0,23.0,0.4375,2.8231743782393153,6.57
CC(C)(C)OC(=O)N[C@@H](Cc1ccc(F)cc1)C(=O)NCC#N,382.2580000000001,2.52468,2.0,4.0,5.0,91.22,1.0,23.0,0.4375,2.8231743782393153,6.19
CC(C)(C)OC(=O)N[C@@H](Cc1ccc(F)cc1)C(=O)NCC#N,382.2580000000001,2.52468,2.0,4.0,5.0,91.22,1.0,23.0,0.4375,2.8231743782393153,6.23
CC(C)(C)OC(=O)N[C@@H](Cc1cccc(F)c1)C(=O)NCC#N,382.2580000000001,2.52468,2.0,4.0,5.0,91.22,1.0,23.0,0.4375,2.8501683286057626,6.3
CC(C)(C)OC(=O)N[C@@H](Cc1cccc(F)c1)C(=O)NCC#N,382.2580000000001,2.52468,2.0,4.0,5.0,91.22,1.0,23.0,0.4375,2.8501683286057626,6.16
CC(C)(C)OC(=O)N[C@@H](Cc1cccc(F)c1)C(=O)NCC#N,382.2580000000001,2.52468,2.0,4.0,5.0,91.22,1.0,23.0,0.4375,2.8501683286057626,6.07
CC(C)(C)OC(=O)N[C@@H](Cc1cccc(F)c1)C(=O)NCC#N,382.2580000000001,2.52468,2.0,4.0,5.0,91.22,1.0,23.0,0.4375,2.8501683286057626,5.2
CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1F)C(=O)NCC#N,342.3990000000001,2.24348,3.0,4.0,5.0,107.00999999999999,2.0,25.0,0.3888888888888889,2.175191684622513,6.4
CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1F)C(=O)NCC#N,342.3990000000001,2.24348,3.0,4.0,5.0,107.00999999999999,2.0,25.0,0.3888888888888889,2.175191684622513,6.33
CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1F)C(=O)NCC#N,342.3990000000001,2.24348,3.0,4.0,5.0,107.00999999999999,2.0,25.0,0.3888888888888889,2.175191684622513,6.11
CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1F)C(=O)NCC#N,342.3990000000001,2.24348,3.0,4.0,5.0,107.00999999999999,2.0,25.0,0.3888888888888889,2.175191684622513,5.48
CC(C)(C)OC(=O)N[C@@H](Cc1c(F)c(F)c(F)c(F)c1F)C(=O)NCC#N,359.45100000000014,2.9768800000000013,2.0,5.0,5.0,91.22,2.0,25.0,0.3888888888888889,2.175191684622513,5.6
CC(C)(C)OC(=O)N[C@@H](Cc1ccc(Br)cc1)C(=O)NCC#N,359.45100000000014,2.9768800000000013,2.0,5.0,5.0,91.22,2.0,25.0,0.3888888888888889,2.175191684622513,7.54
CC(C)(C)OC(=O)N[C@@H](Cc1ccc(Br)cc1)C(=O)NCC#N,359.45100000000014,2.9768800000000013,2.0,5.0,5.0,91.22,2.0,25.0,0.3888888888888889,2.175191684622513,6.2
CC(C)(C)OC(=O)N[C@@H](Cc1ccc(Br)cc1)C(=O)NCC#N,359.45100000000014,2.9768800000000013,2.0,5.0,5.0,91.22,2.0,25.0,0.3888888888888889,2.175191684622513,6.72
CC(C)(C)OC(=O)N[C@@H](Cc1cccc(Br)c1)C(=O)NCC#N,353.42200000000014,2.9153800000000007,2.0,4.0,5.0,91.22,2.0,26.0,0.35,2.2374542026207793,6.48
CC(C)(C)OC(=O)N[C@@H](Cc1cccc(Br)c1)C(=O)NCC#N,353.42200000000014,2.9153800000000007,2.0,4.0,5.0,91.22,2.0,26.0,0.35,2.2374542026207793,6.57
CC(C)(C)OC(=O)N[C@@H](Cc1cccc(Br)c1)C(=O)NCC#N,353.42200000000014,2.9153800000000007,2.0,4.0,5.0,91.22,2.0,26.0,0.35,2.169831113400814,6.47
CC(C)(C)OC(=O)N[C@@H](Cc1cccc(Br)c1)C(=O)NCC#N,353.42200000000014,2.9153800000000007,2.0,4.0,5.0,91.22,2.0,26.0,0.35,2.169831113400814,5.19
CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1Br)C(=O)NCC#N,353.42200000000014,2.9153800000000007,2.0,4.0,5.0,91.22,2.0,26.0,0.35,2.169831113400814,6.34
CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1Br)C(=O)NCC#N,379.4600000000001,3.4291800000000014,2.0,4.0,6.0,91.22,2.0,28.0,0.3181818181818182,2.1106248324309336,5.96
CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1Br)C(=O)NCC#N,379.4600000000001,3.4291800000000014,2.0,4.0,6.0,91.22,2.0,28.0,0.3181818181818182,2.1106248324309336,6.21
CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1Br)C(=O)NCC#N,379.4600000000001,3.4291800000000014,2.0,4.0,6.0,91.22,2.0,28.0,0.3181818181818182,2.1106248324309336,5.38
CC(C)(C)OC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCC#N,303.343,0.7578799999999997,2.0,4.0,5.0,99.06,2.0,21.0,0.14285714285714285,2.1414592935678893,5.12
CC(C)(C)OC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCC#N,303.343,0.7578799999999997,2.0,4.0,5.0,99.06,2.0,21.0,0.14285714285714285,2.1414592935678893,6.46
CC(C)(C)OC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCC#N,379.4600000000001,3.4291800000000014,2.0,4.0,6.0,91.22,2.0,28.0,0.3181818181818182,2.1823246436204653,6.62
CC(C)(C)OC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCC#N,379.4600000000001,3.4291800000000014,2.0,4.0,6.0,91.22,2.0,28.0,0.3181818181818182,2.1823246436204653,6.37
CC(C)(C)OC(=O)N[C@@H](Cc1csc2ccccc12)C(=O)NCC#N,379.4600000000001,3.4291800000000014,2.0,4.0,6.0,91.22,2.0,28.0,0.3181818181818182,2.1823246436204653,5.13
CC(C)(C)OC(=O)N[C@@H](Cc1csc2ccccc12)C(=O)NCC#N,245.28199999999998,0.37357999999999986,2.0,3.0,5.0,81.99000000000001,1.0,18.0,0.3076923076923077,2.6938291441028217,6.5
CC(C)(C)OC(=O)N[C@@H](Cc1csc2ccccc12)C(=O)NCC#N,245.28199999999998,0.37357999999999986,2.0,3.0,5.0,81.99000000000001,1.0,18.0,0.3076923076923077,2.6938291441028217,6.52
CC(C)(C)OC(=O)N[C@@H](Cc1csc2ccccc12)C(=O)NCC#N,245.28199999999998,0.37357999999999986,2.0,3.0,5.0,81.99000000000001,1.0,18.0,0.3076923076923077,2.6938291441028217,6.54
CC(C)(C)OC(=O)N[C@@H](Cc1cccc2ccccc12)C(=O)NCC#N,245.28199999999998,0.37357999999999986,2.0,3.0,5.0,81.99000000000001,1.0,18.0,0.3076923076923077,2.6938291441028217,5.77
CC(C)(C)OC(=O)N[C@@H](Cc1cccc2ccccc12)C(=O)NCC#N,307.353,1.6674799999999994,2.0,3.0,6.0,81.99000000000001,2.0,23.0,0.16666666666666666,2.110067005180716,5.89
CC(C)(C)OC(=O)N[C@@H](Cc1ccc2ccccc2c1)C(=O)NCC#N,307.353,1.6674799999999994,2.0,3.0,6.0,81.99000000000001,2.0,23.0,0.16666666666666666,2.110067005180716,7.68
CC(C)(C)OC(=O)N[C@@H](Cc1ccc2ccccc2c1)C(=O)NCC#N,307.353,1.6674799999999994,2.0,3.0,6.0,81.99000000000001,2.0,23.0,0.16666666666666666,2.110067005180716,6.92
CC(C)(C)OC(=O)N[C@@H](Cc1ccc2ccccc2c1)C(=O)NCC#N,307.353,1.6674799999999994,2.0,3.0,6.0,81.99000000000001,2.0,23.0,0.16666666666666666,2.110067005180716,7.08
CC(C)(C)OC(=O)N[C@@H](Cc1ccc(-c2ccccc2)cc1)C(=O)NCC#N,383.4510000000001,3.334480000000001,2.0,3.0,7.0,81.99000000000001,3.0,29.0,0.125,1.728464745680457,7.8
CC(C)(C)OC(=O)N[C@@H](Cc1ccc(-c2ccccc2)cc1)C(=O)NCC#N,383.4510000000001,3.334480000000001,2.0,3.0,7.0,81.99000000000001,3.0,29.0,0.125,1.728464745680457,6.47
CC(C)(C)OC(=O)N[C@@H](Cc1ccc(-c2ccccc2)cc1)C(=O)NCC#N,383.4510000000001,3.334480000000001,2.0,3.0,7.0,81.99000000000001,3.0,29.0,0.125,1.728464745680457,6.36
N#CCNC(=O)CNS(=O)(=O)c1ccc2ccccc2c1,383.4510000000001,3.334480000000001,2.0,3.0,7.0,81.99000000000001,3.0,29.0,0.125,1.728464745680457,5.0
N#CCNC(=O)CNS(=O)(=O)c1ccc2ccccc2c1,306.362,1.4374999999999998,2.0,4.0,6.0,84.5,1.0,22.0,0.4375,2.7494486068087265,5.6
CC(C)(C)OC(=O)N[C@@H](Cc1cccc(-c2ccccc2)c1)C(=O)NCC#N,306.362,1.4374999999999998,2.0,4.0,6.0,84.5,1.0,22.0,0.4375,2.7494486068087265,5.92
CC(C)(C)OC(=O)N[C@@H](Cc1cccc(-c2ccccc2)c1)C(=O)NCC#N,306.362,1.4374999999999998,2.0,4.0,6.0,84.5,1.0,22.0,0.4375,2.7494486068087265,6.37
CC(C)(C)OC(=O)N[C@@H](Cc1cccc(-c2ccccc2)c1)C(=O)NCC#N,306.362,1.4374999999999998,2.0,4.0,6.0,84.5,1.0,22.0,0.4375,2.7494486068087265,6.57
CC(=O)N[C@@H](Cc1ccccc1)C(=O)NCC#N,320.3890000000001,1.8275999999999994,2.0,4.0,6.0,84.50000000000001,1.0,23.0,0.47058823529411764,2.7668976954946736,6.42
CC(=O)N[C@@H](Cc1ccccc1)C(=O)NCC#N,320.3890000000001,1.8275999999999994,2.0,4.0,6.0,84.50000000000001,1.0,23.0,0.47058823529411764,2.7668976954946736,5.24
CC(=O)N[C@@H](Cc1ccccc1)C(=O)NCC#N,320.3890000000001,1.8275999999999994,2.0,4.0,6.0,84.50000000000001,1.0,23.0,0.47058823529411764,2.7668976954946736,5.85
CC(=O)N[C@@H](Cc1ccccc1)C(=O)NCC#N,466.6110000000004,2.63438,2.0,7.0,6.0,101.35999999999999,4.0,33.0,0.5,1.435396846714527,5.12
N#CCNC(=O)[C@H](Cc1ccccc1)NC(=O)c1ccccc1,466.6110000000004,2.63438,2.0,7.0,6.0,101.35999999999999,4.0,33.0,0.5,1.435396846714527,7.21
N#CCNC(=O)[C@H](Cc1ccccc1)NC(=O)c1ccccc1,466.6110000000004,2.63438,2.0,7.0,6.0,101.35999999999999,4.0,33.0,0.5,1.435396846714527,6.64
N#CCNC(=O)[C@H](Cc1ccccc1)NC(=O)c1ccccc1,466.6110000000004,2.63438,2.0,7.0,6.0,101.35999999999999,4.0,33.0,0.5,1.435396846714527,7.11
N#CCNC(=O)[C@H](Cc1ccccc1)NC(=O)c1ccccc1,466.6110000000004,2.63438,2.0,7.0,6.0,101.35999999999999,4.0,33.0,0.5,1.435396846714527,5.82
N#CCNC(=O)[C@H](Cc1ccccc1)NC(=O)c1ccc(-c2ccccc2)cc1,466.6110000000004,2.63438,2.0,7.0,6.0,101.35999999999999,4.0,33.0,0.5,1.435396846714527,7.8
N#CCNC(=O)[C@H](Cc1ccccc1)NC(=O)c1ccc(-c2ccccc2)cc1,411.55000000000035,2.29108,2.0,5.0,7.0,88.47,3.0,30.0,0.6086956521739131,1.6303020823870222,6.26
N#CCNC(=O)[C@H](Cc1ccccc1)NC(=O)c1ccc(-c2ccccc2)cc1,411.55000000000035,2.29108,2.0,5.0,7.0,88.47,3.0,30.0,0.6086956521739131,1.6303020823870222,6.62
N#CCNC(=O)[C@H](Cc1ccccc1)NC(=O)c1ccc(-c2ccccc2)cc1,411.55000000000035,2.29108,2.0,5.0,7.0,88.47,3.0,30.0,0.6086956521739131,1.6303020823870222,6.52
CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)C(=O)NCC=O,411.55000000000035,2.29108,2.0,5.0,7.0,88.47,3.0,30.0,0.6086956521739131,1.6303020823870222,7.82
CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)C(=O)NCC=O,411.55000000000035,2.29108,2.0,5.0,7.0,88.47,3.0,30.0,0.6086956521739131,1.6303020823870222,7.66
CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)C(=O)NCC=O,411.55000000000035,2.29108,2.0,5.0,7.0,88.47,3.0,30.0,0.6086956521739131,1.6303020823870222,7.6
CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)C(=O)NCC=O,390.5310000000002,3.532680000000002,2.0,4.0,7.0,68.16,3.0,29.0,0.4166666666666667,1.81037341201288,7.13
CC(=O)CNC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C,390.5310000000002,3.532680000000002,2.0,4.0,7.0,68.16,3.0,29.0,0.4166666666666667,1.81037341201288,5.64
CC(=O)CNC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C,390.5310000000002,3.532680000000002,2.0,4.0,7.0,68.16,3.0,29.0,0.4166666666666667,1.81037341201288,5.68
CC(=O)CNC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C,390.5310000000002,3.532680000000002,2.0,4.0,7.0,68.16,3.0,29.0,0.4166666666666667,1.81037341201288,5.68
CN1CCN(c2nc(-c3ccc(C(=O)NC4(C(=O)NCC#N)CCCCC4)cc3)cs2)CC1,390.5310000000002,3.532680000000002,2.0,4.0,7.0,68.16,3.0,29.0,0.4166666666666667,1.81037341201288,9.6
CN1CCN(c2nc(-c3ccc(C(=O)NC4(C(=O)NCC#N)CCCCC4)cc3)cs2)CC1,453.56800000000044,2.7191800000000006,2.0,7.0,6.0,107.35000000000001,4.0,32.0,0.4782608695652174,1.447465616626817,5.96
CN1CCN(c2nc(-c3ccc(C(=O)NC4(C(=O)NCC#N)CCCCC4)cc3)cs2)CC1,453.56800000000044,2.7191800000000006,2.0,7.0,6.0,107.35000000000001,4.0,32.0,0.4782608695652174,1.447465616626817,7.77
CN1CCN(c2nc(-c3ccc(C(=O)NC4(C(=O)NCC#N)CCCCC4)cc3)cs2)CC1,453.56800000000044,2.7191800000000006,2.0,7.0,6.0,107.35000000000001,4.0,32.0,0.4782608695652174,1.447465616626817,5.2
CN1CCN(c2nc(-c3ccc(C(=O)NC4(C(=O)NCC#N)CCCCC4)cc3)cs2)CC1,370.45300000000026,1.5956799999999993,2.0,5.0,5.0,94.46000000000001,3.0,27.0,0.55,1.6926626436290904,6.47
CN1CCN(c2nc(-c3ccc(C(=O)NC4(C(=O)NCC#N)CCCCC4)cc3)cs2)CC1,370.45300000000026,1.5956799999999993,2.0,5.0,5.0,94.46000000000001,3.0,27.0,0.55,1.6926626436290904,6.1
CCCN1CCN(c2ccc(C(=O)NC3(C(=O)NCC#N)CCCCC3)cc2)CC1,370.45300000000026,1.5956799999999993,2.0,5.0,5.0,94.46000000000001,3.0,27.0,0.55,1.6926626436290904,8.85
CCCN1CCN(c2ccc(C(=O)NC3(C(=O)NCC#N)CCCCC3)cc2)CC1,313.40099999999995,2.3951800000000008,2.0,3.0,6.0,81.99000000000001,2.0,23.0,0.5,2.0092866721903135,5.32
CCCN1CCN(c2ccc(C(=O)NC3(C(=O)NCC#N)CCCCC3)cc2)CC1,313.40099999999995,2.3951800000000008,2.0,3.0,6.0,81.99000000000001,2.0,23.0,0.5,2.0092866721903135,7.21
CCCN1CCN(c2ccc(C(=O)NC3(C(=O)NCC#N)CCCCC3)cc2)CC1,313.40099999999995,2.3951800000000008,2.0,3.0,6.0,81.99000000000001,2.0,23.0,0.5,2.0092866721903135,6.3
CCCN1CCN(c2ccc(C(=O)NC3(C(=O)NCC#N)CCCCC3)cc2)CC1,313.40099999999995,2.3951800000000008,2.0,3.0,6.0,81.99000000000001,2.0,23.0,0.5,2.0092866721903135,7.32
CCCN1CCN(c2ccc(C(=O)NC3(C(=O)NCC#N)CCCCC3)cc2)CC1,313.40099999999995,2.3951800000000008,2.0,3.0,6.0,81.99000000000001,2.0,23.0,0.5,2.0092866721903135,5.54
CC(C)C[C@@H](C(=O)NCC#N)c1cccc(-c2ccc(N3CCNCC3)cc2)c1,313.40099999999995,2.3951800000000008,2.0,3.0,6.0,81.99000000000001,2.0,23.0,0.5,2.0092866721903135,8.11
CC(C)C[C@@H](C(=O)NCC#N)c1cccc(-c2ccc(N3CCNCC3)cc2)c1,303.362,1.96728,2.0,4.0,7.0,91.22,1.0,22.0,0.4375,2.510025537607315,5.36
CC(C)C[C@@H](C(=O)NCC#N)c1cccc(-c2ccc(N3CCNCC3)cc2)c1,303.362,1.96728,2.0,4.0,7.0,91.22,1.0,22.0,0.4375,2.510025537607315,5.58
CC(C)C[C@@H](C(=O)NCC#N)c1cccc(-c2ccc(N3CCNCC3)cc2)c1,303.362,1.96728,2.0,4.0,7.0,91.22,1.0,22.0,0.4375,2.510025537607315,6.5
CC(C)C[C@@H](C(=O)NCC#N)c1cccc(-c2ccc(N3CCNCC3)cc2)c1,303.362,2.11138,2.0,4.0,8.0,91.22,1.0,22.0,0.4375,2.4709113557642297,5.87
N#CCNC(=O)C1(NC(=O)c2ccc(-c3csc(N4CCOCC4)n3)cc2)CCCCC1,303.362,2.11138,2.0,4.0,8.0,91.22,1.0,22.0,0.4375,2.4709113557642297,8.64
N#CCNC(=O)C1(NC(=O)c2ccc(-c3csc(N4CCOCC4)n3)cc2)CCCCC1,387.4390000000002,3.3170800000000007,2.0,4.0,7.0,91.22000000000001,3.0,29.0,0.17391304347826086,1.6811986984149194,5.38
N#CCNC(=O)C1(NC(=O)c2ccc(-c3csc(N4CCOCC4)n3)cc2)CCCCC1,387.4390000000002,3.3170800000000007,2.0,4.0,7.0,91.22000000000001,3.0,29.0,0.17391304347826086,1.6811986984149194,5.54
N#CCNC(=O)C1(NC(=O)c2ccc(N3CCOCC3)cc2)CCCCC1,387.4390000000002,3.3170800000000007,2.0,4.0,7.0,91.22000000000001,3.0,29.0,0.17391304347826086,1.6811986984149194,7.72
N#CCNC(=O)C1(NC(=O)c2ccc(N3CCOCC3)cc2)CCCCC1,303.362,1.96728,2.0,4.0,7.0,91.22,1.0,22.0,0.4375,2.550941131228619,5.36
N#CCNC(=O)C1(NC(=O)c2ccc(N3CCOCC3)cc2)CCCCC1,357.33200000000005,2.5096800000000004,2.0,4.0,7.0,91.22,1.0,25.0,0.4375,2.658241907309826,5.32
N#CCNC(=O)[C@H](CC1CCCCC1)NC(=O)c1ccccc1,357.33200000000005,2.5096800000000004,2.0,4.0,7.0,91.22,1.0,25.0,0.4375,2.658241907309826,5.99
N#CCNC(=O)[C@H](CC1CCCCC1)NC(=O)c1ccccc1,317.38900000000007,2.35738,2.0,4.0,7.0,91.22,1.0,23.0,0.47058823529411764,2.661773848321896,6.03
N#CCNC(=O)[C@H](CC1CCCCC1)NC(=O)c1ccccc1,317.38900000000007,2.35738,2.0,4.0,7.0,91.22,1.0,23.0,0.47058823529411764,2.661773848321896,7.26
N#CCNC(=O)[C@H](CC1CCCCC1)NC(=O)c1ccccc1,303.362,1.96728,2.0,4.0,5.0,91.22,1.0,22.0,0.4375,2.596585052819422,6.64
N#CCNC(=O)[C@H](CC1CCCCC1)NC(=O)c1ccccc1,317.38900000000007,2.35738,2.0,4.0,6.0,91.22,1.0,23.0,0.47058823529411764,2.5862976593932436,8.28
N#CCNC(=O)[C@H](CC1CCCCC1)NC(=O)c1ccccc1,317.38900000000007,2.35738,2.0,4.0,6.0,91.22,1.0,23.0,0.47058823529411764,2.5862976593932436,8.0
CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)NCC#N,323.35200000000003,2.2938799999999997,2.0,4.0,6.0,91.22000000000001,2.0,24.0,0.16666666666666666,2.003294900097403,7.46
CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)NCC#N,301.3460000000002,1.8653799999999994,2.0,4.0,5.0,91.22000000000001,2.0,22.0,0.4375,1.9150888979990066,5.55
CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)NCC#N,315.3730000000002,2.2554799999999995,2.0,4.0,5.0,91.22000000000001,2.0,23.0,0.47058823529411764,1.9516014328263231,6.84
CCCC[C@H](NC(=O)OCc1ccccc1)C(=O)NCC#N,313.4010000000002,2.0780799999999995,2.0,3.0,6.0,81.99000000000001,2.0,23.0,0.5,1.9516014328263231,6.31
CCCC[C@H](NC(=O)OCc1ccccc1)C(=O)NCC#N,364.2430000000002,2.52158,2.0,3.0,4.0,81.99000000000001,2.0,22.0,0.4375,2.1739977090877356,6.07
N#CCNC(=O)[C@H](Cc1ccc2ccccc2c1)NC(=O)OCc1ccccc1,364.2430000000002,2.52158,2.0,3.0,4.0,81.99000000000001,2.0,22.0,0.4375,2.1739977090877356,5.52
