Smiles,MW,logP,H-bond donor,H-bond acceptor,Rotatable bonds,TPSA,Ring counts,Heavy atoms counts,Fraction CSP3,Balaban J Index,pchembl_value
CC(C)c1ccc(CN(C)C(=O)N2C(=O)C[C@@H]2Cc2ccccc2)cc1,0.12118042949339727,0.6725644225827754,0.0,0.02857142857142857,0.07575757575757576,0.03302164039540475,0.1875,0.1282051282051282,0.36363636363636365,0.24559580535629846,0.026760563380281766
CN(Cc1ccc(SC(F)(F)F)cc1)C(=O)N1C(=O)C[C@@H]1Cc1ccccc1,0.14736357741375555,0.6943000224697593,0.0,0.05714285714285715,0.07575757575757576,0.03302164039540475,0.1875,0.14102564102564102,0.3,0.24156907231778355,0.022535211267605604
C[C@@H](C(=O)N[C@H]1CC(=O)OC1O)N1CCCC[C@H](NC(=O)OCc2ccccc2)C1=O,0.15865995097800165,0.5046908405692614,0.0967741935483871,0.1714285714285714,0.09090909090909091,0.13310179000801492,0.1875,0.16025641025641024,0.5238095238095238,0.23586739053025133,0.24366197183098592
C=CCNC(=O)C(=O)[C@H](CC)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](N)CC(=O)O)C(C)C)C(C)C,0.2834443282414759,0.4043199782866448,0.25806451612903225,0.2571428571428571,0.3181818181818182,0.29257814587229486,0.0625,0.28205128205128205,0.65625,0.47595221127441983,0.19436619718309855
CC[C@H](NC(=O)[C@H](CC1CCCCC1)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)c1cnccn1)[C@@H](C)CC)C(=O)C(=O)N[C@@H](CCCCN)C(=O)O,0.2993110006881865,0.5641800873428491,0.22580645161290322,0.2571428571428571,0.3484848484848485,0.25856265028052355,0.125,0.3012820512820513,0.7027027027027027,0.34413219013853075,0.015492957746478853
CC(C)C[C@H](NS(=O)(=O)c1ccc(F)cc1)C(=O)N[C@@H](C=O)CC(C)C,0.13744899562703558,0.5854929887673428,0.06451612903225806,0.08571428571428572,0.15151515151515152,0.08829281325140259,0.0625,0.1282051282051282,0.5555555555555556,0.44894700232726453,0.2661971830985915
C/C(=N\N=C(\N)S)c1ccc(Cl)s1,0.0684768138952259,0.5908990796297144,0.06451612903225806,0.05714285714285715,0.030303030303030304,0.04383649479027516,0.0625,0.044871794871794865,0.14285714285714285,0.4314116701566648,0.10140845070422533
CC(C)C[C@H](C=O)NC(=O)[C@@H](NS(=O)(=O)c1ccc2ccccc2c1)C(C)C,0.1455965998890955,0.6132576035666836,0.06451612903225806,0.08571428571428572,0.13636363636363635,0.08829281325140259,0.125,0.14102564102564102,0.42857142857142855,0.3381108290214719,0.4225352112676056
N=C(S)N/N=C/c1cccc(C(F)(F)F)c1,0.07457114782643252,0.596392824804834,0.0967741935483871,0.02857142857142857,0.030303030303030304,0.041164841036601646,0.0625,0.0641025641025641,0.1111111111111111,0.4291006471645075,0.18591549295774645
CC/C(=N\N=C(/S)Nc1ccc(C(F)(F)F)cc1)c1cccc(Br)c1,0.15722939007891576,0.7515200459184006,0.06451612903225806,0.02857142857142857,0.06060606060606061,0.028885920384718135,0.125,0.12179487179487178,0.17647058823529413,0.32145240483804643,0.11267605633802813
O=C1C[C@H](Cc2ccccc2)N1C(=O)NC1CCCCC1,0.09224092307303275,0.6132487046516838,0.03225806451612903,0.02857142857142857,0.045454545454545456,0.042415174993320856,0.1875,0.09615384615384615,0.5294117647058824,0.23821863428130663,0.011267605633802802
CC(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@H]1CC(=O)OC1O)C(C)C,0.16361814500324243,0.3680435512900063,0.1935483870967742,0.19999999999999998,0.15151515151515152,0.20359070264493712,0.0625,0.16025641025641024,0.6666666666666666,0.41765458396129534,0.29999999999999993
O=C1C[C@H](NC(=O)[C@@H]2CS[C@@H]3CCC[C@H](NC(=O)OCc4ccccc4)C(=O)N32)C(O)O1,0.1722299590520007,0.5070490530442054,0.0967741935483871,0.19999999999999998,0.07575757575757576,0.13310179000801492,0.25,0.16666666666666666,0.5238095238095238,0.2075619602309966,0.2535211267605634
CC(C)[C@H](NS(=O)(=O)c1ccc(Cl)cc1)C(=O)N[C@@H](C=O)Cc1ccccc1,0.15390631632374763,0.5997668484270039,0.06451612903225806,0.08571428571428572,0.13636363636363635,0.08829281325140259,0.125,0.14102564102564102,0.3,0.3214249633363444,0.4014084507042254
N/C(S)=N/N=C/c1cc(Cl)cc(Cl)c1,0.07497439621118117,0.5998780848645012,0.06451612903225806,0.02857142857142857,0.030303030303030304,0.04383649479027516,0.0625,0.05128205128205128,0.0,0.4345878400792731,0.176056338028169
CC1CN(C(=N)S)N=C1c1cccc(C(F)(F)F)c1,0.09266313722727676,0.6289762020765604,0.06451612903225806,0.02857142857142857,0.015151515151515152,0.03177130643868554,0.125,0.08333333333333333,0.3333333333333333,0.35973072166035325,0.3380281690140846
CN(Cc1ccc(Cl)cc1)C(=O)N1C(=O)C[C@@H]1Cc1ccccc1,0.11773227197274719,0.651651972333272,0.0,0.02857142857142857,0.06060606060606061,0.03302164039540475,0.1875,0.11538461538461539,0.2631578947368421,0.24795815484587092,0.022535211267605604
